Date,Open,High,Low,Close,Volume
1962-01-02,1.488464017315816,1.488464017315816,1.4717395305633545,1.4717395305633545,407940
1962-01-03,1.4717404184299276,1.484605312347412,1.4717404184299276,1.484605312347412,305955
1962-01-04,1.4846042398169568,1.4846042398169568,1.469166416768583,1.469809651374817,274575
1962-01-05,1.4678818105994655,1.4678818105994655,1.4382925981005732,1.4408656358718872,384405
1962-01-08,1.4395780648991616,1.4395780648991616,1.4022700513590425,1.4138482809066772,572685
1962-01-09,1.420280086172181,1.4485828916272747,1.420280086172181,1.4305720329284668,517770
1962-01-10,1.4331456422805786,1.4395779917022045,1.4331456422805786,1.4331456422805786,313800
1962-01-11,1.437004020624118,1.4485825300216675,1.437004020624118,1.4485825300216675,337335
1962-01-12,1.4511568546295166,1.4614486161524565,1.4511568546295166,1.4511568546295166,462855
1962-01-15,1.4563018684603959,1.4608047042426684,1.4563018684603959,1.4575884342193604,266730
1962-01-16,1.4563017331342545,1.4563017331342545,1.4421504735946655,1.4421504735946655,266730
1962-01-17,1.4357184406153443,1.4357184406153443,1.415134637125501,1.4189939498901367,439320
1962-01-18,1.422853708267212,1.4370049724615994,1.422853708267212,1.422853708267212,392250
1962-01-19,1.4228536030328516,1.426712915937527,1.4074156776682258,1.4241399765014648,423630
1962-01-22,1.4241410967486663,1.4382925635269816,1.4202816845587114,1.4215681552886963,290265
1962-01-23,1.4209256540499624,1.422855361011217,1.404844473957565,1.4074174165725708,392250
1962-01-24,1.407416487566316,1.4151355028152466,1.4003409000454972,1.4151355028152466,431475
1962-01-25,1.4151342709069643,1.4267124949528192,1.3971234114207998,1.3996963500976562,337335
1962-01-26,1.3996963834556424,1.4048423571813855,1.3919774709917236,1.3926208019256592,258885
1962-01-29,1.3926198854650815,1.4022684956330382,1.3688198328018188,1.3688198328018188,611910
1962-01-30,1.3688214150044646,1.3765403313108893,1.3514537811279297,1.3514537811279297,776655
1962-01-31,1.3649614744389156,1.3945505619049072,1.3649614744389156,1.3945505619049072,800190
1962-02-01,1.4087010432793712,1.430571396342099,1.4087010432793712,1.4267117977142334,674670
1962-02-02,1.4267129593285932,1.4357185363769531,1.420280610542809,1.4357185363769531,533460
1962-02-05,1.4357180642443534,1.4357180642443534,1.4099882925647105,1.4177072048187256,329490
1962-02-06,1.417900401346093,1.4204736906387565,1.4127537264982606,1.4191869497299194,274575
1962-02-07,1.4204744100570679,1.4281944743699992,1.4204744100570679,1.4204744100570679,266730
1962-02-08,1.4204741524359892,1.4281942153487888,1.4204741524359892,1.4217607975006104,23535
1962-02-09,1.421760549414173,1.432053804397583,1.4153273252136165,1.432053804397583,455010
1962-02-12,1.4320541656696184,1.4436342609395525,1.4307676167674623,1.4333409070968628,298110
1962-02-13,1.4333419172813249,1.434628563352822,1.410181999206543,1.410181999206543,274575
1962-02-14,1.4101821361377864,1.4153288171861385,1.4050354550894344,1.4076087474822998,219660
1962-02-15,1.4076079915907809,1.4076079915907809,1.4011748603258578,1.4024614095687866,243195
1962-02-16,1.4024601396917755,1.4076067170537299,1.4011735916137695,1.4011735916137695,235350
1962-02-19,1.401173824651821,1.4076069511617153,1.3844470603936065,1.3870203495025635,298110
1962-02-20,1.3876633644104004,1.3947399074016666,1.3876633644104004,1.3876633644104004,305955
1962-02-21,1.3876645467152846,1.3973144825513293,1.3773711919784546,1.3773711919784546,384405
1962-02-23,1.3792999616901231,1.3844466345876043,1.3792999616901231,1.3818732500076294,305955
1962-02-26,1.3818739217423768,1.3831607590516046,1.374153956774682,1.3767273426055908,313800
1962-02-27,1.376727185845158,1.3883072763719115,1.3690072217564935,1.3793004751205444,368715
1962-02-28,1.3792999616901231,1.3818732500076294,1.3715800004751362,1.3818732500076294,282420
1962-03-01,1.3870213149350343,1.3986014127731323,1.3870213149350343,1.3986014127731323,298110
1962-03-02,1.410181999206543,1.417901971898137,1.410181999206543,1.410181999206543,258885
1962-03-05,1.4101816983715538,1.4101816983715538,1.3998883394702428,1.4050350189208984,376560
1962-03-06,1.4050343073286466,1.4114675330555617,1.4024610170378806,1.4063210487365723,196125
1962-03-07,1.4063208032174135,1.4108240604400635,1.402460772192616,1.4108240604400635,133365
1962-03-08,1.410824168414476,1.4140406847000122,1.402460879526962,1.4140406847000122,196125
1962-03-09,1.4153278130266156,1.4230477809906006,1.4153278130266156,1.4230477809906006,305955
1962-03-12,1.423047538827768,1.4269073777590946,1.417900862306747,1.4217607975006104,298110
1962-03-13,1.4217610553550384,1.4217610553550384,1.4153278288651858,1.4204744100570679,133365
1962-03-14,1.42047456842495,1.4243345047492035,1.4153279866592785,1.4179012775421143,211815
1962-03-15,1.4179014361979343,1.425621405972831,1.4153281450271606,1.4153281450271606,258885
1962-03-16,1.4153275721775052,1.4217607975006104,1.4153275721775052,1.4217607975006104,172590
1962-03-19,1.424332623780072,1.4307660350163487,1.424332623780072,1.42561936378479,392250
1962-03-20,1.4230475929356279,1.4230475929356279,1.4166141748428345,1.4166141748428345,172590
1962-03-21,1.4166145358381315,1.42047456842495,1.412754599513878,1.4179012775421143,274575
1962-03-22,1.4127546698753446,1.4127546698753446,1.4024614095687866,1.4024614095687866,251040
1962-03-23,1.4037489051556231,1.4101821361377864,1.4037489051556231,1.4076087474822998,196125
1962-03-26,1.4076073861204388,1.4127540621912036,1.4050340962163204,1.4069640636444092,141210
1962-03-27,1.4037472087904275,1.4037472087904275,1.37930047928787,1.3805872201919556,368715
1962-03-28,1.3818739394110549,1.3921672903412692,1.3818739394110549,1.3883074522018433,345180
1962-03-29,1.388307343612659,1.3947404708502003,1.3844472169876099,1.3844472169876099,243195
1962-03-30,1.3818743079716487,1.3818743079716487,1.3645044060051348,1.3709378242492676,462855
1962-04-02,1.370294292438517,1.370294292438517,1.3522809743881226,1.3522809743881226,392250
1962-04-03,1.35099383955497,1.35099383955497,1.3046739677094545,1.3188271522521973,957090
1962-04-04,1.3188271991718055,1.330407287873274,1.313037395477295,1.313037395477295,682515
1962-04-05,1.3201146121895064,1.3407012224197388,1.3201146121895064,1.3407012224197388,957090
1962-04-06,1.3407002641069703,1.350993609995824,1.3304070144805862,1.3394135236740112,455010
1962-04-09,1.3394144810670365,1.3471344478705565,1.3304079654358918,1.3407012224197388,23535
1962-04-10,1.3407012874141113,1.3458479642868042,1.3329813202363439,1.3458479642868042,274575
1962-04-11,1.3458474432833485,1.3561407930439802,1.327834129333496,1.327834129333496,556995
1962-04-12,1.3278346765630598,1.3304080631950195,1.3136814832687378,1.3136814832687378,423630
1962-04-13,1.3136808904055886,1.332980751991272,1.3123941495390412,1.332980751991272,658980
1962-04-16,1.3329802704844462,1.34198677945938,1.3175403482881967,1.3316935300827026,533460
1962-04-17,1.3316944338985544,1.338127851486206,1.3252612088359683,1.338127851486206,313800
1962-04-18,1.338128464064753,1.3497083707410777,1.3342683347350166,1.335555076599121,447165
1962-04-19,1.335555076599121,1.340701755267808,1.3304084941930108,1.335555076599121,407940
1962-04-23,1.3355547154159635,1.3368413606695349,1.3291212966230053,1.3342679738998413,329490
1962-04-24,1.334267300332815,1.3426306827841135,1.3316940111247244,1.332980751991272,478545
1962-04-25,1.3329805293199124,1.3381272031388554,1.3188271522521973,1.3188271522521973,486390
1962-04-26,1.3175406607413187,1.3175406607413187,1.2853741645812988,1.2853741645812988,972780
1962-04-27,1.2853744355909669,1.2995276237259556,1.2351946178418787,1.2493478059768677,1710210
1962-04-30,1.249347453028013,1.2609275409852125,1.1579946451348953,1.168287992477417,2455485
1962-05-01,1.1682883100338435,1.195308137561727,1.1065284017165087,1.1888747215270996,5562105
1962-05-02,1.209462113336628,1.2454887660316931,1.209462113336628,1.2158955335617065,2675145
1962-05-03,1.2158954002483275,1.2454886294736491,1.2068886899307902,1.2409852743148804,1427790
1962-05-04,1.2409849742549879,1.2506349086761475,1.2287615571331192,1.2506349086761475,815880
1962-05-07,1.2506347124051491,1.2602846453118763,1.2229715585708618,1.2229715585708618,870795
1962-05-08,1.2215568155357799,1.2215568155357799,1.182629108428955,1.182629108428955,1082610
1962-05-09,1.182628915815281,1.1935673217768115,1.1581785028979876,1.160752296447754,1678830
1962-05-10,1.1607511719204167,1.183271290066383,1.1556036860854983,1.1658985614776611,2000475
1962-05-11,1.1658992433458657,1.1839152136104125,1.1427356879581967,1.1478831768035889,1984785
1962-05-14,1.1478825551984282,1.1697591543197632,1.1279361309670015,1.1697591543197632,2855580
1962-05-15,1.1697600286249628,1.1916366440973767,1.1633257865905762,1.1633257865905762,1765125
1962-05-16,1.1633255898769495,1.1826285052715644,1.1633255898769495,1.1761940717697144,925710
1962-05-17,1.1761942717125962,1.1761942717125962,1.1504571109965034,1.155604600906372,1019850
1962-05-18,1.1556043241826173,1.1620385646820068,1.1465960986502906,1.1620385646820068,768810
1962-05-21,1.1620382767644348,1.1620382767644348,1.1478828548953315,1.1581777334213257,415785
1962-05-22,1.156890874794753,1.156890874794753,1.1195718050003052,1.1195718050003052,1051230
1962-05-23,1.1195721443936548,1.1272934265461405,1.068740963935852,1.068740963935852,3028170
1962-05-24,1.0687412006810595,1.0964088296434968,1.0243444442749023,1.0243444442749023,4346130
1962-05-25,1.0243440066485618,1.047507559507871,0.9986066615086278,1.0256309509277344,4503030
1962-05-28,1.0217699606801167,1.0217699606801167,0.9136734075085141,0.9291157722473145,4518720
1962-05-29,0.9406974246106604,0.9960325445812432,0.9406974246106604,0.9857378602027893,4040175
1962-05-31,1.0037545023643741,1.0294918565446423,1.0037545023643741,1.0101889371871948,4322595
1962-06-01,1.00632768340657,1.00632768340657,0.9850945022535034,0.990885317325592,2526090
1962-06-04,0.9780166564251774,0.9780166564251774,0.9265419840812683,0.9265419840812683,1898490
1962-06-05,0.9265422202509794,0.9625744423094881,0.9085260610828698,0.9371587634086609,3310590
1962-06-06,0.9371589682116741,0.9677221415936462,0.9316899116607967,0.9406978487968445,3012480
1962-06-07,0.947131724196186,0.9625740856018644,0.947131724196186,0.9522792100906372,1286580
1962-06-08,0.9529232931810918,0.9677222411250085,0.9529232931810918,0.9554970860481262,1223820
1962-06-11,0.9554966003796397,0.9574268718404734,0.9226815041570038,0.9239682555198669,1247355
1962-06-12,0.9136738380210846,0.9136738380210846,0.8625209927558899,0.8625209927558899,3483180
1962-06-13,0.8625211013153077,0.8827893013791225,0.8293843204710867,0.8303495049476624,4589325
1962-06-14,0.8303489233658634,0.8538341318283951,0.7721183496932829,0.787560760974884,6989895
1962-06-15,0.7875612162469459,0.860912387300083,0.7734055961923936,0.8583385944366455,6621180
1962-06-18,0.8583378471469687,0.8744237256360382,0.817158352516731,0.8486863970756531,4989420
1962-06-19,0.8486864989778372,0.864772379398346,0.8390350477476675,0.864772379398346,2204445
1962-06-20,0.8647723974007737,0.8821451255099398,0.844182550907135,0.844182550907135,3200760
1962-06-21,0.8338883417399775,0.8338883417399775,0.8113682062311398,0.8126551508903503,3883275
1962-06-22,0.8126551077999311,0.8274540559575428,0.7991429598166762,0.8235933184623718,3530250
1962-06-25,0.8235932172813022,0.8647729359120061,0.812011487607357,0.8557648062705994,3969570
1962-06-26,0.855764911404052,0.8724943245869923,0.8235933184623718,0.8235933184623718,3381195
1962-06-27,0.8248799124690113,0.8570514917373657,0.8248799124690113,0.8570514917373657,3098775
1962-06-28,0.8628423841726703,0.8969441342649742,0.8628423841726703,0.8853625059127808,4275525
1962-06-29,0.88536249392227,0.8943704269630921,0.8705633616730246,0.8731370568275452,2957565
1962-07-02,0.8731372049607129,0.9008048176765442,0.8712069332673398,0.9008048176765442,1459170
1962-07-03,0.9008055426076917,0.910457197674924,0.8956580510051704,0.9046661853790283,2706525
1962-07-05,0.9046654573409947,0.9085260007277408,0.8975877944652934,0.9008048176765442,2110305
1962-07-06,0.8905102884247456,0.8905102884247456,0.8802154068562347,0.8879365921020508,1702365
