Date,Open,High,Low,Close,Volume
1980-12-12,0.09848486632108688,0.09891303762908514,0.09848486632108688,0.09848486632108688,469033600
1980-12-15,0.09377502786949679,0.09377502786949679,0.09334685653448105,0.09334685653448105,175884800
1980-12-16,0.08692355014116032,0.08692355014116032,0.08649538457393646,0.08649538457393646,105728000
1980-12-17,0.08863621205091476,0.08906438327820022,0.08863621205091476,0.08863621205091476,86441600
1980-12-18,0.09120601415634155,0.09163417976092729,0.09120601415634155,0.09120601415634155,73449600
1980-12-19,0.09677218645811081,0.0972003577392741,0.09677218645811081,0.09677218645811081,48630400
1980-12-22,0.10148201137781142,0.10191094858760838,0.10148201137781142,0.10148201137781143,37363200
1980-12-23,0.1057644709944725,0.10619264218948761,0.1057644709944725,0.1057644709944725,46950400
1980-12-24,0.11133063584566116,0.11175880693921329,0.11133063584566116,0.11133063584566116,48003200
1980-12-26,0.12160751968622208,0.12203569106186359,0.12160751968622208,0.12160751968622208,55574400
1980-12-29,0.12332019954919815,0.12374837094495825,0.12332019954919815,0.12332019954919815,93161600
1980-12-30,0.12075113231946737,0.12075113231946737,0.12032297253608705,0.12032297253608704,68880000
1980-12-31,0.11732585875919592,0.11732585875919592,0.11689768731594086,0.11689768731594086,35750400
1981-01-02,0.11818216741085052,0.11903851013214713,0.11818216741085052,0.11818216741085052,21660800
1981-01-05,0.11604130748927738,0.11604130748927738,0.11561314761638641,0.11561314761638641,35728000
1981-01-06,0.11090247449592468,0.11090247449592468,0.11047430336475372,0.11047430336475372,45158400
1981-01-07,0.10619264218948761,0.10619264218948761,0.1057644709944725,0.1057644709944725,55686400
1981-01-08,0.10405181078307846,0.10405181078307846,0.1036236509680748,0.1036236509680748,39827200
1981-01-09,0.10918987542390823,0.10961804684533187,0.10918987542390823,0.10918987542390823,21504000
1981-01-12,0.10918982177698838,0.10918982177698838,0.10833349078893663,0.10833349078893661,23699200
1981-01-13,0.1049081397416245,0.1049081397416245,0.10447996854782104,0.10447996854782104,23049600
1981-01-14,0.10490815341472626,0.10533632466433497,0.10490815341472626,0.10490815341472626,14291200
1981-01-15,0.10704898089170456,0.10790531181817571,0.10704898089170456,0.10704898089170456,14067200
1981-01-16,0.10662081215027518,0.10662081215027518,0.10619264096021652,0.10619264096021652,13395200
1981-01-19,0.11261514574289322,0.11304331686705445,0.11261514574289322,0.11261514574289322,41574400
1981-01-20,0.10961804684533187,0.10961804684533187,0.10918987542390823,0.10918987542390823,30083200
1981-01-21,0.11133063584566116,0.11218696659870947,0.11133063584566116,0.11133063584566116,15904000
1981-01-22,0.11261514574289322,0.11347148799121567,0.11261514574289322,0.11261514574289322,35548800
1981-01-23,0.11261516186376437,0.11304333304921835,0.1121869906783104,0.1121869906783104,11222400
1981-01-26,0.11090247449592468,0.11090247449592468,0.11047430336475372,0.11047430336475372,24640000
1981-01-27,0.11047434675192626,0.11047434675192626,0.10961801558732986,0.10961801558732986,23699200
1981-01-28,0.10662081215027518,0.10662081215027518,0.10619264096021652,0.10619264096021652,28156800
