Date,Open,High,Low,Close,Volume
2000-01-03,14.008404881108866,14.592088290280584,13.975051339376067,14.091789245605469,1203599
2000-01-04,14.091788617981964,14.066773207714204,13.107864792497336,13.466412544250488,1838702
2000-01-05,13.174573352452262,13.42472342127753,12.974453093326174,13.341340065002441,1136359
2000-01-06,13.16623819653063,14.55874117323534,13.141223796192333,14.300252914428711,1846279
2000-01-07,14.300246975087934,14.9256220287514,14.050096953622548,14.125141143798828,2925848
2000-01-10,14.258555758501764,14.533720178670968,13.624841534363513,13.633179664611816,1686385
2000-01-11,14.158496792484588,14.158496792484588,13.508106231689453,13.508106231689453,1616386
2000-01-12,13.403040016603333,13.941696196189024,13.368851852001272,13.664863586425781,1968206
2000-01-13,13.849975769318092,14.125140161598795,13.708223488147032,13.983388900756836,1516394
2000-01-14,14.125148110002494,14.291915893554688,13.874997965168712,14.291915893554688,1241939
2000-01-17,14.291909357775015,14.325261878903465,13.716563063371174,13.81662368774414,1983199
2000-01-18,13.991730510829097,14.09179114954668,13.67487335205078,13.674873352050781,1460008
2000-01-19,13.758256894405363,13.691550821350052,13.257956755008372,13.433061599731445,1569822
2000-01-20,13.391370826798202,13.533122123611847,12.924423217773438,12.924423217773438,2460313
2000-01-21,12.966113674673391,13.00780534867238,12.50750526068451,12.515843391418457,1886774
2000-01-24,12.966116245017801,13.191251941439786,12.824364933452802,13.091191291809082,1299165
2000-01-25,13.09118821161837,13.15789529567684,12.77433109283447,12.774331092834473,930440
2000-01-26,12.84103986192321,13.074513666435593,12.799348183998095,12.924423217773438,967323
2000-01-27,12.924418177257968,13.207921680648417,12.891064643859863,12.891064643859863,3393943
2000-01-28,13.132877543568583,13.132877543568583,12.75765255835197,13.074509620666504,1071293
2000-01-31,13.099528089039397,13.107867240905762,12.799348211401757,13.107867240905762,977427
2000-02-01,13.174573047558752,13.341339756249521,13.049498016040676,13.216264724731445,1540709
2000-02-02,13.216264803481671,13.491430282592772,13.091189771218325,13.491430282592773,837184
2000-02-03,13.508108901920204,13.508108901920204,13.299650478449037,13.424725532531738,1114777
2000-02-04,13.266296926627746,13.59149227130867,13.107869341053277,13.424725532531738,930042
2000-02-07,13.424720290953504,13.508103627785593,13.007803606793065,13.024479866027832,767749
2000-02-08,13.107864267030022,13.374690537653489,12.849375105722698,12.97445011138916,913465
2000-02-09,13.174574260988326,13.174574260988326,12.599228858947754,12.599228858947754,897041
2000-02-10,12.665929399717983,12.740974590756766,12.407441315321202,12.5908842086792,1184892
2000-02-11,12.67427145997916,12.715963132344264,12.09058804686771,12.257354736328125,1602118
2000-02-14,12.457473259843825,12.499164926493057,12.299044722510923,12.340736389160156,875536
2000-02-15,12.474150783989955,12.474150783989955,12.090587615966795,12.090587615966797,868941
2000-02-16,12.324060266977357,12.340737547399746,12.073910243604136,12.19064712524414,1039074
2000-02-17,12.165629486564638,12.5908842086792,12.140614082775409,12.5908842086792,962184
2000-02-18,12.42412179782419,12.59088849227837,11.723701477050781,11.723701477050781,1946662
2000-02-21,11.773732266225663,12.232341734667832,11.773732266225663,12.048897743225098,907518
2000-02-22,12.048898292545806,12.240680424086435,11.757056539532298,11.882131576538086,833425
2000-02-23,12.24067679733363,12.474149518371885,12.09892451852879,12.340736389160156,1027494
2000-02-24,12.499170656961734,12.590892161575596,12.257358675467332,12.390771865844727,920438
2000-02-25,12.39076607078632,12.632577939187318,12.09058627774639,12.299044609069824,2218892
2000-02-28,12.299045746631931,12.340737416752761,11.807083835140322,12.007204055786133,1688073
2000-02-29,12.115602528749143,12.173971482694592,11.67367141056965,11.690347671508789,2775481
2000-03-01,11.832099401887453,12.173970897335497,11.598625637990203,11.907143592834473,1786596
2000-03-02,11.832097852773508,11.990526384652348,11.640315784657695,11.840435981750488,1665201
2000-03-03,11.740375288445264,11.840435896435206,11.423518226970671,11.656991958618164,1593021
2000-03-06,11.7987467957687,11.99886703491211,11.69034803530332,11.99886703491211,1633034
2000-03-07,12.015542185744463,12.040557595948629,11.6986850846945,12.007204055786133,901185
2000-03-08,11.840440452721495,11.907146530054726,11.523583269317989,11.715365409851074,1373020
2000-03-09,11.715363399878433,11.74871694298739,11.323462074253651,11.440197944641113,1710110
2000-03-10,11.465210389534946,11.615299764183996,11.064970016479492,11.064970016479492,1449519
2000-03-13,11.231741321857722,11.298448418446808,10.773132838713648,10.839839935302734,1714614
2000-03-14,11.064972616185635,11.69034770831052,11.00660366205644,11.265092849731445,1622057
2000-03-15,11.581951976144556,11.581951976144556,11.273432931758036,11.356816291809082,1152680
2000-03-16,11.673670694819503,12.173970736269446,11.565271944373682,12.007204055786133,1733828
2000-03-17,12.25735511082158,12.340738458099361,11.865452766418457,11.865452766418457,803978
2000-03-20,11.698686333962346,11.732039877686569,11.356814806529943,11.523581504821777,1061297
2000-03-21,11.506905142578283,11.990528971530459,11.498567011802404,11.623641014099121,852165
2000-03-22,11.773728909276542,12.07390869475121,11.757052651322578,11.840435981750488,1047940
2000-03-23,11.965513491666664,12.090588513590136,11.84043846974319,11.99886703491211,1189428
2000-03-24,12.207325572023626,12.357414988190445,12.007205330138591,12.274031639099121,1463344
2000-03-27,12.399104277056292,12.399104277056292,12.090586352911242,12.10726261138916,823301
2000-03-28,12.14895736013616,12.299047805832094,11.932160843275962,12.048897743225098,1285968
2000-03-29,12.082250335504453,12.499167073615247,11.965513444767579,12.424121856689453,645085
2000-03-30,12.507504324759184,12.524180584979204,12.098925746076807,12.090587615966797,2519028
2000-03-31,12.307385882442365,12.415784650554967,12.05723582094805,12.09892749786377,1096993
2000-04-03,12.340737641242228,12.440798263549913,11.940497192669861,12.090587615966797,1191352
2000-04-04,12.415782119351068,13.007803606793065,12.382428580552407,13.024479866027832,1426788
2000-04-05,13.007805676183917,13.007805676183917,12.190648437097577,12.640918731689453,1102876
2000-04-06,12.649255334561929,12.69094700121116,12.2323386680696,12.340736389160156,668155
2000-04-07,12.332402483247488,12.724303875829094,12.090590529805263,12.690951347351074,723258
2000-04-10,12.274031913224592,12.274031913224592,11.757055545444054,12.073911666870117,1554906
2000-04-11,12.215666929432375,12.399109937755002,12.107268138850204,12.207328796386719,765183
2000-04-12,12.42412088539154,12.42412088539154,12.04889585042632,12.282369613647461,677586
2000-04-13,12.173973991700088,12.407447814941404,11.9154857718947,12.407447814941406,716483
2000-04-14,12.457475923257233,12.67427243211861,12.25735567648931,12.490829467773438,1141600
2000-04-17,11.92382227198587,12.490829467773438,11.848777051906735,12.490829467773438,923595
2000-04-18,12.499169376450794,12.499169376450794,11.865455001504023,12.032222747802734,850837
2000-04-19,12.065575276733032,12.332402650481527,11.923823967790934,12.032222747802734,691264
2000-04-20,12.048897465908588,12.257355846616557,11.932160568646262,12.249017715454102,383640
2000-04-21,12.249017715454102,12.249017715454102,12.249017715454102,12.249017715454102,0
2000-04-24,12.249017715454102,12.249017715454102,12.249017715454102,12.249017715454102,0
2000-04-25,12.090588466200817,12.424121856689453,12.007205118578657,12.424121856689453,552092
2000-04-26,12.424120390993329,12.615902476031115,12.10726329927763,12.165632247924805,3284828
2000-04-27,12.340739882420788,12.549198274674719,11.890469551086426,11.890469551086426,2427633
2000-04-28,12.123941895885618,12.340739432183604,11.940498925526606,11.957176208496094,1035404
2000-05-01,11.940494537353516,11.940494537353516,11.940494537353516,11.940494537353516,0
2000-05-02,12.007205754028996,12.165634326961372,11.932160533131627,12.065573692321777,982701
2000-05-03,12.173973363598337,12.274032985351049,11.982191231521353,12.115604400634766,1689247
2000-05-04,12.165632606311114,12.19898614647361,11.973850515623635,12.007204055786133,2398834
2000-05-05,12.07391458633803,12.24068234889889,11.973854949131061,12.207328796386719,775454
2000-05-08,12.290709749624462,12.49916813640483,12.207326394912313,12.465814590454102,686799
2000-05-09,12.507505416870115,12.707625658630088,12.399106654987426,12.507505416870117,1084996
2000-05-10,12.749319318725098,13.124544447839021,12.56587531007174,12.599228858947754,1994965
2000-05-11,12.225913123675056,12.556801949254469,12.208944891878504,12.387115478515625,1347178
2000-05-12,12.310759890582528,12.421056543480466,12.132589252834315,12.234400749206543,2634142
2000-05-15,12.463474597986771,12.64164518462389,12.310756359044477,12.387115478515625,837216
2000-05-16,12.641650494450671,12.684072129953588,12.404088920356827,12.599228858947754,666019
2000-05-17,12.548322489369061,12.641649875265573,12.302276807864649,12.361666679382324,762315
2000-05-18,12.395604073779248,12.63316563393793,12.38711995481509,12.42954158782959,610608
2000-05-19,12.463478810006498,12.828304222471385,12.387119664729859,12.471962928771973,1848441
2000-05-22,12.539835385383574,13.091317572488995,12.497414796737754,12.9810209274292,1379641
2000-05-23,12.870725980509704,13.167677383611514,12.726491818944089,13.023443222045898,3223232
2000-05-24,12.777397415038427,12.896178182513367,12.463477779320138,12.70103931427002,2006801
2000-05-25,12.811335962663675,12.828304200165121,12.310760498046875,12.310760498046875,1175737
2000-05-26,12.302276438391358,12.454994729412684,12.175011541938147,12.276823043823242,1524875
2000-05-29,12.378635524440018,12.539836895284788,12.276822984850305,12.310760498046875,4387929
2000-05-30,12.327727926517738,12.60771109427292,12.327727926517738,12.40408706665039,1761338
2000-05-31,12.556806064774822,12.85375748589427,12.40408777577878,12.768914222717285,2471842
2000-06-01,12.802851652848554,12.853757402786876,12.556805983587399,12.64164924621582,462166
2000-06-02,12.641649327951807,12.845273367215306,12.641649327951807,12.768914222717285,632478
2000-06-05,12.887694915476976,12.921632428167078,12.438025208268876,12.64164924621582,895931
2000-06-06,12.641648226658177,12.692553972490913,12.319243439394876,12.44650936126709,938350
2000-06-07,12.565290350089255,12.599227863448847,12.132589909787079,12.276823043823242,1316294
2000-06-08,12.421052259288453,12.556801220360946,12.090163452916377,12.149553298950195,2611386
2000-06-09,12.276823864552458,12.463479681411677,12.141074840232688,12.183496475219727,3128418
2000-06-12,12.183496475219727,12.183496475219727,12.183496475219727,12.183496475219727,0
